Date,momentum,mean_reversion,low_vol,statarb
2015-11-17,0.0005755418015584681,-0.001374957913214063,-0.0015930635689157375,0.0012495004975803
2015-11-18,0.010192660010545944,0.00871752069610271,0.008330324042023721,-0.0042156702813545
2015-11-19,0.0018392268085675244,0.0023601277743303304,0.0028883677841601836,0.0015604949878752
2015-11-20,0.0027854287139882456,0.0006816171329364702,0.0006831717500550867,-0.0028089763565588
2015-11-23,-0.0015337998197715215,-0.0020001657271274415,-0.0020116482539786645,-0.0030052863029564
2015-11-24,0.00047489758651197316,0.0016795592031633578,0.00135605759130726,0.0044835654761719
2015-11-25,0.0002922506174773473,-0.0004487434356572164,-0.00047320605685528317,-0.0007028264452816
2015-11-27,0.00015328285675909957,-0.0002934999825839217,-0.00035439524264018504,0.0002769657534833
2015-11-30,-0.002362480622051468,-0.0012442990622954485,-0.0014427793894387262,0.0053205384968181
2015-12-01,0.010373614233824826,0.00811901426051089,0.008521088911760845,0.0022740338518198
2015-12-02,-0.006020165019466506,-0.008201616772437456,-0.008082896327398264,-0.0034918604616165
2015-12-03,-0.011338520280458595,-0.009636476808494564,-0.009865455994253243,0.0035849001558951
2015-12-04,0.016639117330521824,0.014989122297348051,0.015291241400026693,0.0048946886794496
2015-12-07,-0.006362064981156969,-0.004376657574375651,-0.004104221785948449,-0.0036973190338471
2015-12-08,-0.0036785724201811552,-0.006176329533427408,-0.00556338613520444,0.0013402052964728
2015-12-09,-0.006271526758714859,-0.003836867850996153,-0.003987178552399434,0.0042705096939265
2015-12-10,-0.00041305199792604415,-0.00024114632048614638,-0.0004590291712652341,-0.0004071760058321
2015-12-11,-0.011291038559170396,-0.009913177103141232,-0.009248566256463524,-0.0018265236543758
2015-12-14,0.0014648622109711294,0.0006064358743000708,4.7600522546319655e-07,-0.0005318776176332
2015-12-15,0.0072828220801679465,0.010328468482577837,0.007662750793308701,0.0015447088148214
2015-12-16,0.013341127942193444,0.012799549549530519,0.012235943554367464,0.0032383181724691
2015-12-17,-0.009398369858546998,-0.012382930554961582,-0.009543121116474011,0.0010164471457541
2015-12-18,-0.013469904286345386,-0.013052635906205833,-0.009672774792577407,0.0001700749858557
2015-12-21,0.004056764607409122,0.0042116334228489835,0.004198182070710559,0.0008513818291808
2015-12-22,0.005635758342658533,0.007739162535112931,0.005736743070569013,-0.0010320853807941
2015-12-23,0.006829234448414606,0.008835420286387686,0.006415799608139044,-0.0024948129304136
2015-12-24,-0.0002424571548353092,-0.000686935165402668,0.0004573717238466877,0.0016489394363923
2015-12-28,-0.0007530369583189742,-0.0027014196409965176,-0.001964744725010803,0.0009887882090298
2015-12-29,0.007337985278992142,0.006952532748958782,0.004571748591087189,0.0009060278345567
2015-12-30,-0.005038903600285883,-0.005247361244834795,-0.004098245776251493,-0.0009261998937409
2015-12-31,-0.007737198276993234,-0.006938933249939606,-0.005684105339728896,-0.0005608912884245
2016-01-04,-0.012202351960796195,-0.01033738859924138,-0.006684117661204474,-0.0017785620484264
2016-01-05,0.0008119150636333623,0.0012699290618820908,0.0022765332486180258,-0.0042988493600703
2016-01-06,-0.0015595504806626855,-0.006216794160484348,-0.0022196762265741647,0.0083964530330497
2016-01-07,-0.01589184887221386,-0.016361190645378176,-0.010477690482252142,-0.002728872961895
2016-01-08,-0.007608190863888726,-0.007329827481734658,-0.0055709615681809556,-0.0011623157210395
2016-01-11,0.0029235380720050246,0.0003320350774208552,0.00016401081424307118,0.0002742152152618
2016-01-12,0.006128549707760358,0.005441304284467018,0.004283052146002361,0.0028630848583908
2016-01-13,-0.01924468397523677,-0.016339882689064552,-0.01137126912710975,-0.0037533113886656
2016-01-14,0.0064797492094890545,0.008892410976773797,0.0051609896817708546,-0.0017672135595373
2016-01-15,-0.016296844962700167,-0.019584904254673338,-0.01132711922814632,-0.0026091602939003
2016-01-19,0.0038032951478364587,0.002583498543132278,0.003133996844771207,0.0019708286194198
2016-01-20,-0.007815565255107876,-0.010016253163334673,-0.007529032963275747,0.000993752407201
2016-01-21,0.0018352262542986769,0.0026920441576489323,0.0030591065205971446,0.0012490717895482
2016-01-22,0.01385321008381776,0.01581101808282186,0.011475728887903547,0.0024084043618288
2016-01-25,-0.008571109786260698,-0.011262646615732026,-0.0058608627287600945,0.0021523232186378
2016-01-26,0.010079982222227267,0.011783897439533644,0.010736787069104406,0.0014583333452724
2016-01-27,-0.009192365835879126,-0.00940316191702366,-0.004524445676969279,0.0010245972246207
2016-01-28,0.006460624867642901,0.006109775422438874,0.004815371150603816,-0.0042192525501923
2016-01-29,0.017079855013192383,0.019944375750998136,0.016120118027208422,-0.0001611450595454
2016-02-01,0.0001947981316504131,-0.0010373493565316416,0.0012847687789046428,-0.0010609673773911
2016-02-02,-0.012776891721127887,-0.015982375221027644,-0.008129544672173764,-0.0019999422853701
2016-02-03,0.0019167803528359036,0.0031152421656558964,0.005290271359691958,0.0017935844361912
2016-02-04,0.0014829553029918766,0.0028126813064188808,0.0022742072716940573,-0.0149218081754769
2016-02-05,-0.017309493777253337,-0.018491555779615646,-0.007348666083872381,-0.0033091861536365
2016-02-08,-0.0073507278868233245,-0.01117541617493287,-0.0017810129685872581,-0.0008681580736506
2016-02-09,0.00048608192765517823,0.0005502067348960359,-0.0006913385444971018,0.0059740253514935
2016-02-10,0.00011695044719286027,-0.0021345009755536406,-0.0010254080671287082,0.0040439076604805
2016-02-11,-0.004460785693968894,-0.008396379495860081,-0.0017328409204951096,-0.0047895109692792
2016-02-12,0.011147621595325835,0.015964718210390614,0.007545543459687206,-0.0012269873625216
2016-02-16,0.008450229231146075,0.011874117729244259,0.002307269272509638,-9.415633770284352e-05
2016-02-17,0.011796211017782074,0.01215607043062121,0.007592647706907764,-0.0034508059785007
2016-02-18,-0.00014584589290176842,-0.0007505925032956946,0.00320948282187751,0.0007851309493244
2016-02-19,-0.0004710219651365566,-0.0006458457286716367,-0.0013872295203374654,-0.0003074986531163
2016-02-22,0.011015337192491313,0.012084155334802947,0.0075363504506902835,-0.0079238688066912
2016-02-23,-0.006360715813624671,-0.007340006007897366,-0.004351866671136784,0.0061970728293307
2016-02-24,0.0034551137650809804,0.0029393706976355784,0.002916718874093867,0.0007859426608974
2016-02-25,0.011545973153249492,0.012145644843201091,0.009082582640103426,0.0025241615937244
2016-02-26,-0.004601421267813195,-0.0032640913918623674,-0.006062959154291819,-0.0052047828014869
2016-02-29,-0.004135286638398396,-0.0043327135938969205,-0.0020119243364866914,-0.0042224560000722
2016-03-01,0.015793424973869347,0.01639591515939036,0.011061108907701251,-0.0003831955575912
2016-03-02,0.0020406912325380585,0.0021076706065566025,0.0027791153601040824,0.0002484054772102
2016-03-03,0.0030018278577272316,0.0030540431822844868,0.004481577404700022,-0.0066814599012478
2016-03-04,0.0026821593324382804,0.002474674361560342,0.0027827883602261337,-0.0024907679382828
2016-03-07,-0.0014176822205047514,-0.00018063063126863208,0.002039998123780776,-0.0070507016540554
2016-03-08,-0.002407174499025364,-0.0038586432638313137,-0.002109395312986686,0.0059754838002781
2016-03-09,0.003691579957750474,0.0038006872359983485,0.0022406416736815023,-0.0037893255508476
2016-03-10,0.001174865248378073,0.0006118293712537943,0.0020549441531020674,-0.0022609527198378
2016-03-11,0.008776619490146674,0.009930119179144003,0.006131402262988052,-0.0007930763600289
2016-03-14,0.00039002324263115657,0.0004977395151718787,-0.0008529215348522326,0.0013477243986327
2016-03-15,-0.0006156615927770351,-0.0010795588316436272,-0.0003751162522883969,0.0012031781351808
2016-03-16,0.0064602295092282104,0.006139502957918338,0.006687248326587152,-0.004407386987458
2016-03-17,0.006189351505549247,0.0076867675551928515,0.00756906820094051,-0.0133150307482309
2016-03-18,0.0027224821122033773,0.004298962353439578,0.0025883032407575117,0.0044471140694248
2016-03-21,-0.00039981887337689254,0.00014303963112586625,-0.0005402121967487257,0.0015218337260328
2016-03-22,-0.001614503817637622,-0.0012137594885070916,-0.0018763561186295812,-0.001334472523754
2016-03-23,-0.0012803640354335413,-0.0016237610834228002,-0.001933811253707926,0.0043664498580723
2016-03-24,0.0006186866478704088,-5.658406037262365e-05,0.0005477658317272284,-0.0026204119187723
2016-03-28,-3.274217814354558e-05,-0.0005053717534615523,-0.00036778749318238264,0.0029614064510972
2016-03-29,0.009593482248920438,0.007883971767731562,0.00875234895937773,-0.0066473745019897
2016-03-30,0.0009851355809535904,0.0001383503643887402,0.0005220033096637101,0.0004991465724465
2016-03-31,-0.00032886219432892006,-0.0006538493815819563,-2.39353431721628e-05,-0.0002924016996424
2016-04-01,0.005712121205264059,0.005402243310833221,0.00456098218233112,0.0017374603441963
2016-04-04,-0.0018318435405395924,-0.0006849648597343989,-0.0015227797675665823,-0.000394172508227
2016-04-05,-0.003823089520715831,-0.001959961250080227,-0.003667028168886899,-0.0021066108658456
2016-04-06,0.004933203982253768,0.006424928315925015,0.004330144251279427,-0.0015223752632476
2016-04-07,-0.004538688188994817,-0.004483687545641542,-0.00417620660236501,-0.0003568010376813
2016-04-08,0.0012395753046261426,0.0004681261565671215,0.0015791201784007133,0.0007356579774541
2016-04-11,-0.001798030759369734,-0.0017907664781116532,-0.0014528352893124956,0.0008609367209948
2016-04-12,0.005515279443387053,0.004878193922836381,0.005301360344571162,0.000881117746746
2016-04-13,0.004874473423184013,0.006839180949814751,0.004243312797339206,0.0004833500796799
2016-04-14,-0.0008733831005699865,-0.0005175028636465421,-0.001494818270172801,-0.0009965684109781
2016-04-15,0.0026484879767209057,0.0017023088063531165,0.00238120581782298,0.0006198592267606
2016-04-18,0.004198827428911522,0.004162158857241306,0.004072612266270661,0.0035479844114839
2016-04-19,0.0006456429750749509,0.00386246358125722,0.0033571715931274624,-0.0007595847560032
2016-04-20,-0.0038781091465381595,-0.005347732063850515,-0.004742512095549646,-0.0016814975538464
2016-04-21,-0.0070044522482338185,-0.008510004879033205,-0.0073562960605662985,-0.0032552366587447
2016-04-22,-0.0018998510194944398,0.000834981893971002,0.0004482723477997467,-0.0032834425780318
2016-04-25,0.0006364857376875271,0.0005995065534530656,-0.00010840633460021642,-0.0007046523574676
2016-04-26,-0.0012480816835192534,-0.0005207939923068997,-0.00026741019032628575,-0.0028975180786209
2016-04-27,0.004217948345737415,0.0059526469118165925,0.005154570777660553,-0.0049953702296614
2016-04-28,-0.00571875731229749,-0.004106079533593356,-0.003950062190691809,-0.0009009136776869
2016-04-29,0.0012027430333968736,0.0003193923224411992,0.0006745609422107045,0.0068967634580456
2016-05-02,0.0053687977805812895,0.0041044779396559325,0.003833522734495169,0.0023132511499797
2016-05-03,-0.004334863906413953,-0.003906478363963868,-0.0036543234764830476,-0.0017911379449958
2016-05-04,-0.0018900479827538333,-0.0013809181283228938,-0.001747424161012356,0.0019697971418012
2016-05-05,-8.3071504904143e-05,-0.00017074429933862156,-8.4140513904046e-05,-0.0025323515060398
2016-05-06,0.003974826651485055,0.003528143171570258,0.0030341148736345216,0.0026234205140732
2016-05-09,-0.0003634794119486011,-0.00141635054030433,-0.0010832236492757566,0.0025734409309616
2016-05-10,0.009091864131027898,0.007693105262903336,0.007847259491082021,0.0011815965412062
2016-05-11,-0.00459091648554744,-0.004395808699411829,-0.004105749593150862,0.002473041529109
2016-05-12,-4.014703074715121e-05,0.0006328483331675719,0.00036884437252907476,-0.0006196278980584
2016-05-13,-0.0009087550775142551,-0.004216771331365547,-0.004175524956845282,0.0134061050929758
2016-05-16,0.0059685323260067315,0.0053370696651253635,0.004942752261345494,0.0017051378971257
2016-05-17,-0.0072664487282965455,-0.006632358883345588,-0.006639048798351256,-0.002994663941186
2016-05-18,-0.004017689964447821,-0.0027966485704426685,-0.005576888858402544,-0.0027402978255742
2016-05-19,-5.829105616256017e-06,0.0011731013059530161,0.0011122490509267208,0.0019509992067736
2016-05-20,0.0034907683564148295,0.00444883838342265,0.00297510633900875,-0.0039372702210963
2016-05-23,-0.0012541664969283914,-0.0007804882284293902,-0.0014589838284942193,0.0015502457852182
2016-05-24,0.008691636204168015,0.009055732346562888,0.007210987425891088,-0.0006099949572708
2016-05-25,0.003375719537986571,0.005195516999796408,0.003531188437905114,0.0005335003403169
2016-05-26,0.002310035438093725,0.00030881527190771064,0.0015593984551097158,-0.0012590991858488
2016-05-27,0.0019042944615674253,0.002496243231199085,0.001648807427500242,-0.0002470688186483
2016-05-31,0.00026997068258963886,-0.0009090078427530775,-0.00040495323351428495,-0.0004494049024174
2016-06-01,0.0005724457659148297,0.0006175938553845299,0.0007729271282795962,-0.0006986448203703
2016-06-02,0.0020820756364901835,0.002114783493248999,0.0020543684819488827,0.0016116838788131
2016-06-03,0.0028696077697631973,0.001306583327193451,0.003988347402660378,0.0039229386711725
2016-06-06,0.0017327926624953137,0.003553322739403728,0.002449943002673179,0.0004718719337712
2016-06-07,0.001070901409850037,0.0013085624590839942,0.001542389251185724,0.0018252966233617
2016-06-08,0.004477498372402945,0.004587485790116305,0.004783002796027958,-0.0007366675209847
2016-06-09,0.0022343273859966695,-0.00012316085724668554,0.0017988819640091219,0.0006060780777534
2016-06-10,-0.004148884889944311,-0.005129623836945242,-0.0030341020899833297,0.001104553213534
2016-06-13,-0.0030244745791721604,-0.004928600847018934,-0.0034138992786156993,0.0034722473612222
2016-06-14,9.271340691818722e-05,-0.0009735191524872182,0.00014902760864193504,0.0009663846037431
2016-06-15,-0.0003748740626661346,-0.00042733424102743756,-0.0006019497159920581,-0.0025324975809406
2016-06-16,0.002948362282176295,0.00224886285974303,0.0029572978479613316,-0.0016948534172014
2016-06-17,-0.0025283779108086326,-0.0018836842832607532,-0.0012664929229986143,0.0106241883570371
2016-06-20,0.0023085471113640193,0.00576390513057099,0.002260836639177365,0.0002142859616926
2016-06-21,1.0069833465353701e-05,0.0027286950477057683,0.00027126174694347627,0.0004923726407791
2016-06-22,-0.0027947359782279917,-0.0038942626693141474,-0.0022919506195108437,-0.0034613883406268
2016-06-23,0.006872613782264895,0.013078921295333468,0.006921086028714013,-0.002063100160974
2016-06-24,-0.013939895776526877,-0.03307515886619075,-0.014380657923736079,-0.0067837814302799
2016-06-27,-0.0037424037758922047,-0.018672016266707378,-0.0042660231408294304,-0.0008060720618405
2016-06-28,0.010105936796184989,0.01803041503083376,0.00997977414994501,0.0034668869070909
2016-06-29,0.008852171992017389,0.016096523500942005,0.009437325731320957,-0.0016553725353886
2016-06-30,0.010540065633311809,0.010361780429639622,0.01117421997396825,-4.0113507788225314e-05
2016-07-01,0.004487468712250586,0.002372069771768931,0.0042279529547842145,-0.0021116030941255
2016-07-05,0.0013879596961960602,-0.00752225677054888,0.00014327357297012094,-0.0018364289234432
2016-07-06,0.0034306931574393305,0.004423718051266096,0.00328520505118313,-0.0009224965517258
2016-07-07,-0.0019107492086806403,0.0013277898694248574,-0.002441161150220489,-0.0011588169683809
2016-07-08,0.011713654640304308,0.014600661159684211,0.01145294872380703,-0.000866905337153
2016-07-11,0.0010856439829354735,0.0030761230573384327,0.0005338105132064812,-0.0004742653015479
2016-07-12,-0.0014109551651860282,0.007131251677704474,-0.0006426120908655714,0.0013633385040984
2016-07-13,0.003059248757462118,-0.00033804429686817237,0.0031186540815944194,-0.0018407667320848
2016-07-14,0.0008517384074790055,0.005971409069044382,0.0008898090557636763,-0.0014580076271507
2016-07-15,-0.0019104880070661525,-0.0008922710944393883,-0.0014425094672249979,0.0007177786676484
2016-07-18,0.0018028865240836169,0.0013168671042985535,0.001367578578186238,0.0002510118982751
2016-07-19,0.0010967739198163577,0.00014926766133121567,0.0004771956632239484,-0.0005670014805146
2016-07-20,0.0006851534554816651,-0.0008718474873619575,-0.0003639371946392441,0.003319539497628
2016-07-21,-0.0018183803190788557,-0.00032268366443460807,-0.0010548973935381296,0.0002291222041637
2016-07-22,0.004823171341803419,0.003697098230729044,0.0037638701637607145,-0.0024795102249471
2016-07-25,-0.001797309638923607,-0.0025242205200477373,-0.0027417314118477055,-0.0042093789235317
2016-07-26,-0.001445385048903488,-0.001728192157218404,-0.002040093163983659,-0.0035275419150124
2016-07-27,0.0002513864111786602,0.0013116398712802596,0.000593955479192131,0.0005042942381756
2016-07-28,7.600676464807198e-05,-0.00024137485891847452,-0.0005635670793151729,0.0049024755206656
2016-07-29,0.00466252870674298,0.004481827024748645,0.004123772706817642,-0.0008255821915064
2016-08-01,-0.001959135149488122,-0.0019083545367553382,-0.002111762799486382,-0.0004592586035266
2016-08-02,-0.00538585590959745,-0.0048156399776822685,-0.004762987551131459,-0.0019174577908494
2016-08-03,0.0004165923672054753,0.0002725700512355343,0.00042993636016058924,0.0005715520964431
2016-08-04,0.0024712703996560134,0.0017923617012391897,0.0014486269015804303,-0.0018766578091038
2016-08-05,0.0018107015434314434,-0.00021701477363393655,0.0009575224600539009,-0.0017660635992166
2016-08-08,-0.00018977024066352776,-0.0004593044845843734,-0.0005186735779251805,-0.0008895981220992
2016-08-09,0.002629957718273485,0.0028782703641698536,0.002617530622727685,0.0002266787023796
2016-08-10,0.0005076139604705901,0.0012496180006872962,0.000802383706646006,0.0026541178309965
2016-08-11,0.0024638833164952853,0.0010892351365740878,0.0016975013846550768,0.0001221907297484
2016-08-12,0.0033433580971897704,0.001298122184456337,0.0008698277735482993,-0.0037017842540489
2016-08-15,-0.00203606771497868,-0.002636028374030652,-0.0017631904121840523,-0.0007342321302473
2016-08-16,-0.0053755427322578426,-0.006206353270611792,-0.00530091661114375,-0.0016820760024013
2016-08-17,0.0020751381885644737,0.0035884399805742317,0.00300880366598451,0.0022863674253181
2016-08-18,0.0028586364507380032,0.0032290887237830866,0.0029381209489747766,-0.0018458867784268
2016-08-19,-0.005036107912228858,-0.006137599464438744,-0.0055140776562971425,0.000813345176993
2016-08-22,0.00035024556474539005,0.0002189853146505366,-3.122301914936462e-05,-0.0006633165014026
2016-08-23,0.001126911384601189,0.0003089910944591654,0.0005934486150243519,0.000793977543746
2016-08-24,-0.0031850097908172697,-0.0026922183368851067,-0.0026209007104056104,-0.0004630071255173
2016-08-25,-2.2953516285258464e-05,-6.29360674103177e-05,-0.0003593821750755603,4.841961527196216e-05
2016-08-26,-0.004156380335728217,-0.005444578795664649,-0.004612909874055826,3.908534283995831e-05
2016-08-29,0.005726735465823268,0.005982577910704301,0.005802860309268793,0.0003540452599247
2016-08-30,-0.003264437192810997,-0.0036522309609598826,-0.0031828674478428043,-0.0006064535062862
2016-08-31,-0.0009097312690996074,-0.0006292691897607575,-0.0008542795181044524,-0.0008775387356966
2016-09-01,0.001584684643103997,0.0004410063908917506,0.001455977055299441,-6.149159196524158e-05
2016-09-02,0.002968921636814302,0.0035105131564216736,0.003209741907944577,0.0028680848870493
2016-09-06,0.006415255603897208,0.006455658738866936,0.00587353592849325,-0.0027639441711159
2016-09-07,-0.002439220049252866,-0.002327132070345034,-0.0023199390404842492,0.0012410163374855
2016-09-08,-0.0029245065887686973,-0.0029900944250905287,-0.003149777971774707,-0.004444763349979
2016-09-09,-0.02110183227503868,-0.020572116336392242,-0.020092668051844342,-0.0017376268078949
2016-09-12,0.011295781412631614,0.011411192992624544,0.01146369188254744,0.0006215077801555
2016-09-13,-0.011973229471668088,-0.011634277747642767,-0.01159355737702402,-0.0029084250497012
2016-09-14,0.0012190344125557256,0.001217186307475693,0.0009574751803296066,0.0001557044335056
2016-09-15,0.007791923017409653,0.006299881007446926,0.006268066606898459,0.0010810293668326
2016-09-16,-0.0004262361486871418,-0.0014425363317751082,-0.0005843536150675464,-0.0019272978657411
2016-09-19,0.000350432074367656,0.00032767179482854605,-6.18091575214647e-05,-0.0005985661218069
2016-09-20,0.0010708152354634592,0.0010521091434694296,0.0015334226123458888,0.0001967273109375
2016-09-21,0.011670699985545688,0.011518442597465166,0.010260648267457836,0.0020076526247713
2016-09-22,0.005672539209184437,0.005366238865667889,0.005637385741085374,0.0011000502182115
2016-09-23,-0.0036734897410658548,-0.0036007083878993747,-0.0032502888337142726,-0.0017422613431167
2016-09-26,-0.005021947401725643,-0.0049274970673714585,-0.004881924639445944,0.0009181488303427
2016-09-27,0.006477876369609145,0.0050253010698113765,0.004814810936843438,-0.0014520500427162
2016-09-28,0.0017204451012062289,0.0032384014336390714,0.0012569907609169596,-0.0015482768460055
2016-09-29,-0.005448576834485597,-0.006046194708928778,-0.006324366392487242,-0.0055811846470425
2016-09-30,0.0042489460320190514,0.004521502649778022,0.004145101974349801,0.0009346041995498
2016-10-03,-0.0032583205628894415,-0.0031058306793065433,-0.0033333358919874984,-0.0010393911209232
2016-10-04,-0.00731742187332108,-0.007059762925755236,-0.007775976934130656,0.000545504125966
2016-10-05,0.0004491771501569005,0.0014662494832898294,0.0006709069896387879,-0.0041094649883087
2016-10-06,-0.0012759806579185672,-0.0006994395201441127,-0.001334173317051335,0.0010229455225189
2016-10-07,-0.0016001212982680924,-0.001772286285045145,-0.0015081925310670974,7.624649631441296e-05
2016-10-10,0.0037302784594094723,0.003633275482542061,0.0031137995147539764,0.0011585394018734
2016-10-11,-0.009166523199689608,-0.00863431585624619,-0.008624848634988937,-0.0007649769245442
2016-10-12,0.002336594968881419,0.0017682403620003777,0.002330984672360362,0.0017000633670633
2016-10-13,-0.0009032106140156561,-0.0008440672222946811,0.00010979111969338757,-4.1349011534149056e-05
2016-10-14,-0.0016290197609981631,-0.0011021346168923725,-0.001554589045188185,0.0024567514380114
2016-10-17,-0.00048101466286172437,-0.0007161281893828784,-0.0005075182410351893,0.0005373804129477
2016-10-18,0.005612227070939447,0.0063899392236405955,0.005201630019153719,-0.0161665371507114
2016-10-19,0.00014654944871921114,0.00025590946869207036,0.0007391083630223144,-0.000127424316719
2016-10-20,-0.0017813208310703216,-0.002093896756435625,-0.0023989003594581545,-0.0004382201969883
2016-10-21,-0.0004649631327115339,-0.0005941849394500117,-0.00034328149004331866,0.0023637575345843
2016-10-24,0.004369005674737405,0.00322144513089583,0.0027465665672554086,-0.0007746638110613
2016-10-25,5.809208471128453e-05,-0.0005670019657809347,-0.0003223565069716758,0.0015509073576971
2016-10-26,-0.0017249076771411304,-0.0011519982977611603,-0.0008343637428909108,-0.0018816224517636
2016-10-27,-0.0037084416747411243,-0.00245302772961153,-0.002853829635394729,-0.0009063477929088
2016-10-28,-0.0017456336909092833,-0.0012921407406503785,-0.0014804058768179494,0.0014410782651113
2016-10-31,0.0024314536997445337,0.0012379991033947472,0.0014857690379144009,0.0003068092919653
2016-11-01,-0.006427635591670467,-0.006382287226437603,-0.005434402495277177,-0.0039231904443587
2016-11-02,-0.0038208853203313283,-0.0034229055466584914,-0.0036985817366156047,-0.000462810015832
2016-11-03,-0.002207893671404028,-0.001896966927745481,-0.0015563922879664697,-0.0031568980753909
2016-11-04,-0.0013059124290831486,-0.0014059183354075081,-0.0013550436995453362,0.0020905965606159
2016-11-07,0.014397322862562768,0.014057598505705786,0.013508546162968585,-0.0017720376935449
2016-11-08,0.0024824071706472254,0.002540964894645515,0.0028336287782779047,-0.003547838505641
2016-11-09,-0.003991419019897959,0.0006172228240272533,-0.0013228098185909744,-0.0061799014491267
2016-11-10,-0.008189013893900457,-0.004167902591772145,-0.005444666081444144,-0.0110771321294424
2016-11-11,0.007824932979427964,0.001293336061327128,-0.0006783392990580448,0.0034868217897724
2016-11-14,-0.004359428890782049,-0.004245867885144164,-0.002841795987449631,-0.0029481870864356
2016-11-15,0.008108311394951518,0.00885006960861487,0.0072078445631887705,-0.0040342784024284
2016-11-16,0.002295165412266085,0.0013425159483784295,0.0012381617238604319,-0.0084393943659542
2016-11-17,-0.001444284510058701,-0.0012935795892409887,-0.0012507010633885142,0.006515814483358
2016-11-18,-0.0021801859772446613,-0.0023614425863096545,-0.0023605308302828286,-0.0041824643257418
2016-11-21,0.004653999548337737,0.005266245977373499,0.004538460887033521,0.0024152206870636
2016-11-22,0.0039563544118288,0.00359238252737956,0.003556199059975743,-0.0036194024635665
2016-11-23,-0.00011359259007872288,-0.0019735752399656485,-4.107713884000735e-05,-0.0032322729924417
2016-11-25,0.004076242992361708,0.0038464770574687533,0.003966632469052475,0.0005168456981914
2016-11-28,0.0014060852608005737,0.002418973907616906,0.0011783673704170397,-0.0001555476194906
2016-11-29,0.0008559028972888588,0.0009483224810288237,0.0010041803544831424,-0.0033756045344444
2016-11-30,-0.00828475888694128,-0.009419296695279258,-0.007191013687799127,-0.0028832108199263
2016-12-01,-0.005369431924144985,-0.005733195773795668,-0.00433819352433791,-0.0050021612716509
2016-12-02,0.00249442164457186,0.003340201202229397,0.0020978044227967035,-0.0019314312943236
2016-12-05,0.003556689102110731,0.0033323747800422386,0.0034682037389865586,0.0020762994975213
2016-12-06,0.0031010162037752855,0.0029374526963561083,0.0027237731861731304,-0.0028849202207464
2016-12-07,0.01226235195291894,0.011845006198372563,0.011906216077123883,-0.0019406872979413
2016-12-08,-0.0014892870090199126,-0.0017622236841545508,-0.0003486083796864404,0.0010333597310047
2016-12-09,0.0023799500747458246,0.0024870032141419496,0.003289027956208964,0.0011591407757503
2016-12-12,0.00403180017101043,0.0037885352843624958,0.004183962059661019,-0.001914333417945
2016-12-13,0.006170315682927396,0.006019431893429525,0.005632282943709859,-0.001330572454153
2016-12-14,-0.007198512147029959,-0.008129127962837974,-0.008683768446410533,0.0005593067379867
2016-12-15,0.0028045468498628734,0.0011141573916329589,0.0019656152038179495,-0.002983690794938
2016-12-16,-0.0004026917293759056,0.0002159733055189316,3.1796837956908884e-05,-0.0058330984494254
2016-12-19,0.0043416660951108,0.004829434062872902,0.00444849658216997,-0.0002815791844079
2016-12-20,0.002259757059785915,0.0005798448258757343,0.0006274949184333315,-0.0016912469499697
2016-12-21,-0.001758565951380062,-0.0006263567170731116,-0.0015658217085314074,0.0010547782364359
2016-12-22,0.0002125906253051814,-0.00018731255005517271,0.0003005629518392429,0.0028790840632141
2016-12-23,0.0016607696648575016,0.0016252390322070188,0.0008622348457521813,0.0017670039454804
2016-12-27,0.002488085198080544,0.0023088423959917856,0.0008277388466521975,-0.0024027855562385
2016-12-28,-0.006155721438535638,-0.004130033006632355,-0.0039022094976029916,-0.0015626594319627
2016-12-29,0.0022727432172902407,0.0034155403289669196,0.0026721971418924365,0.0011402875119041
2016-12-30,-0.004405732216696369,-0.004383501570025425,-0.0035691841487215793,0.0002212628779128
2017-01-03,0.0043322220383308335,0.005137579966690896,0.004796233951197036,-0.0017176061253569
2017-01-04,0.0033393293749011334,0.0038593220204550726,0.0024503052233557335,0.000280597258199
2017-01-05,0.001506619953507772,0.0041601248205797425,0.0025842891782353796,0.0018557515228937
2017-01-06,-0.00031563702309419183,-0.001233881231989379,-0.001205600017357534,0.0062717554615959
2017-01-09,-0.0007240192645004078,0.0007514612512788523,-0.0014862731424263775,-0.00035
2017-01-10,-0.0009907120153836728,-0.0004439668389460799,-0.0012153458449917682,-0.0028115136588433
2017-01-11,0.0018817634615699065,0.002765441977964119,0.002088107783355756,0.0011133194282053
2017-01-12,-0.001685981430586917,-0.0009242182946952084,-0.0006644407416632694,0.0008856251266738
2017-01-13,-0.00020253879870202023,5.527742595259021e-05,-0.000544566559714334,-0.0013866465071302
2017-01-17,-0.0010355272579248773,0.0026736019902298797,0.001995077262050484,0.0009883183023254
2017-01-18,-0.0005766164196542862,-0.0016887353346623877,-0.0016441597685109808,-0.0014488622033025
2017-01-19,-0.0025909846869314767,-0.003988348905900049,-0.003292600215434129,-0.0019846826790615
2017-01-20,0.0034470948369870894,0.0037246548368911007,0.0036388718699075385,0.0021576508975191
2017-01-23,2.6789561170977353e-05,-0.0009784821884978212,0.0002174554959215017,0.0009222872726556
2017-01-24,0.003992486245543335,0.0009581640278308135,0.0017799434453733172,-0.0032048016853593
2017-01-25,0.004217437211259642,0.002450156886958979,0.0026803693798740885,-0.005373144581987
2017-01-26,0.0001681780027014814,-0.0012114072169974847,-0.0008030046214761022,0.0030228891676205
