Date,statarb
2013-08-09,0.0017989252236233241
2013-08-12,-0.004292448405653554
2013-08-13,0.0011486488618822478
2013-08-14,0.00315458097224503
2013-08-15,0.0007851328956327984
2013-08-16,7.14428181851128e-05
2013-08-19,0.002027281288908547
2013-08-20,0.0015139404050367145
2013-08-21,-0.001762210585876989
2013-08-22,0.000875617311662447
2013-08-23,0.0007750440568680499
2013-08-26,0.0021672131527735645
2013-08-27,-0.001561347484415199
2013-08-28,0.0030169114180375444
2013-08-29,0.0035792339954066723
2013-08-30,-0.0012809082297797754
2013-09-03,0.004834874509410563
2013-09-04,-3.138639072216807e-05
2013-09-05,0.0014044946205812945
2013-09-06,0.0007884108134858747
2013-09-09,-0.00021488156664299868
2013-09-10,0.002356336047271721
2013-09-11,2.4433759547194903e-05
2013-09-12,-0.000993582955181591
2013-09-13,0.0009459173528539863
2013-09-16,0.0003647785966056306
2013-09-17,2.699242016777399e-05
2013-09-18,0.00014289189155303132
2013-09-19,0.0011325760083715506
2013-09-20,0.0013820265347051822
2013-09-23,-0.003225580055636845
2013-09-24,-0.0029255147182893067
2013-09-25,-0.0007130464459650502
2013-09-26,0.000847639056782965
2013-09-27,0.00030281222286988744
2013-09-30,0.0011149462380987483
2013-10-01,-0.002267201615296904
2013-10-02,-0.0014058311050625001
2013-10-03,0.0032888397320510665
2013-10-04,-0.0018103303903745102
2013-10-07,0.0026844865279898886
2013-10-08,0.0023113592497448565
2013-10-09,0.001711679397242168
2013-10-10,0.0010119304370121028
2013-10-11,-0.0016831209706916588
2013-10-14,0.0027313755301334765
2013-10-15,-0.0013143700363770997
2013-10-16,-0.0009112488563189381
2013-10-17,0.002329818025722858
2013-10-18,-0.0014409503508134066
2013-10-21,0.00541211904494326
2013-10-22,-0.001637646133109498
2013-10-23,0.006764532388359445
2013-10-24,0.001260638768226011
2013-10-25,-0.0001350832935157995
2013-10-28,0.0034624079790465142
2013-10-29,-0.0022275231011838767
2013-10-30,-0.000419907887810966
2013-10-31,0.0011713050853540438
2013-11-01,-0.0010365039571175877
2013-11-04,-0.007415726479850039
2013-11-05,-0.0002211897027451011
2013-11-06,-0.0021638910287090345
2013-11-07,0.0003311794770500258
2013-11-08,0.002981379709497055
2013-11-11,0.001173776366175213
2013-11-12,-0.002508161243223356
2013-11-13,-0.0024967310268335183
2013-11-14,0.0030182771615129343
2013-11-15,0.00018238136139138732
2013-11-18,0.002337505315590698
2013-11-19,0.0007970812942573987
2013-11-20,-0.004178515796475732
2013-11-21,-0.0016071393789643894
2013-11-22,-0.0002572127378841467
2013-11-25,0.0008813198597241067
2013-11-26,0.00038682567832710703
2013-11-27,0.0010780097513649698
2013-11-29,-0.00011808052931556331
2013-12-02,-0.0025661681820944586
2013-12-03,0.0005458846880537383
2013-12-04,0.001505934759221176
2013-12-05,0.0027187993197728666
2013-12-06,0.0007190137971164161
2013-12-09,-0.0007440237172604278
2013-12-10,0.0030995664067817686
2013-12-11,-0.0011605614558054048
2013-12-12,0.002617956770815577
2013-12-13,0.0073243608149496115
2013-12-16,0.00044110027450127684
2013-12-17,-0.00047851578013868433
2013-12-18,-0.0004632279788934708
2013-12-19,0.0011286692641817137
2013-12-20,0.0006555211369705403
2013-12-23,-0.00202702517932743
2013-12-24,0.000978806532159499
2013-12-26,-3.550884384192067e-05
2013-12-27,0.0007660059265239562
2013-12-30,-0.005124671942164043
2013-12-31,0.00010280244430401029
2014-01-02,0.0018204886095996011
2014-01-03,0.0004934465254044899
2014-01-06,0.0014137393807669384
2014-01-07,0.003051839482432635
2014-01-08,-0.001687258467514097
2014-01-09,0.0016776640712912688
2014-01-10,-0.0015014541642552688
2014-01-13,-0.0018537516228543263
2014-01-14,-0.002175642463202273
2014-01-15,0.0006414264055523841
2014-01-16,-0.002630913537305644
2014-01-17,0.0004803159997865012
2014-01-21,0.0027605712061934116
2014-01-22,0.0003404397860899811
2014-01-23,-0.002769774140457117
2014-01-24,-0.0011979092175152335
2014-01-27,0.002939170727439187
2014-01-28,-0.0009777412715985016
2014-01-29,-0.00238573061234283
2014-01-30,-3.3559252298574985e-05
2014-01-31,-0.0076072187653141695
2014-02-03,-0.0032748905694496505
2014-02-04,-0.001219272094916176
2014-02-05,-0.0036238968091613093
2014-02-06,-0.002001379562512256
2014-02-07,-0.001242310105710259
2014-02-10,-0.004579069726752217
2014-02-11,0.003242488317865642
2014-02-12,-0.009908550797810296
2014-02-13,-0.0037666802495912822
2014-02-14,-0.007303854333633012
2014-02-18,-0.004228831293006592
2014-02-19,0.0015995823843371977
2014-02-20,0.0009373104943607819
2014-02-21,-0.00015447680453350822
2014-02-24,-0.00312397346961817
2014-02-25,-0.0027040783387543613
2014-02-26,0.0010818930388970765
2014-02-27,-0.0021352254031547025
2014-02-28,0.0017089387582170262
2014-03-03,-0.0005602724663701297
2014-03-04,-0.0008412694622744785
2014-03-05,0.003124219706079413
2014-03-06,0.00367582475959404
2014-03-07,0.001759769678379829
2014-03-10,0.003215502409972235
2014-03-11,-0.001357415252897098
2014-03-12,0.0008436332236585304
2014-03-13,-0.0012534468268880637
2014-03-14,-0.00023726987899590286
2014-03-17,0.0009991755785111796
2014-03-18,0.0017090962150103691
2014-03-19,0.0014934982111856395
2014-03-20,6.614576400120617e-05
2014-03-21,-0.003444180761778501
2014-03-24,-0.0037281616016320816
2014-03-25,0.0025751259059523996
2014-03-26,0.0011083094273242116
2014-03-27,0.0009910664414214377
2014-03-28,-0.003219039615355003
2014-03-31,-0.004177427836102564
2014-04-01,0.0021408081128514622
2014-04-02,-0.0012756476509979007
2014-04-03,-0.004229105101387997
2014-04-04,-0.0005827008039768273
2014-04-07,-0.0004590638159477595
2014-04-08,0.0018415993493972368
2014-04-09,0.0035074889970878164
2014-04-10,0.00029166562351168996
2014-04-11,-0.002931597697627811
2014-04-14,-0.0023581968741391004
2014-04-15,-0.001657655587473607
2014-04-16,0.0012913819562563697
2014-04-17,0.0008859660345991858
2014-04-21,0.00010711338778942919
2014-04-22,0.0019388560946230846
2014-04-23,-0.001065897787659884
2014-04-24,0.001959798353170378
2014-04-25,-0.004261501581147214
2014-04-28,-0.00029294088192236066
2014-04-29,0.002246085021349075
2014-04-30,0.0007262378943855549
2014-05-01,0.002236572717392262
2014-05-02,0.003426311008839993
2014-05-05,0.002389516126837461
2014-05-06,0.0002796622696518334
2014-05-07,0.0003565027326027729
2014-05-08,-0.0012167735387396729
2014-05-09,-0.0023411732187918976
2014-05-12,-0.0028693115375657326
2014-05-13,-0.0025715359880072756
2014-05-14,-0.0010664901931221342
2014-05-15,-0.0005633350227104874
2014-05-16,-0.0017455433803619117
2014-05-19,-0.002453793337085781
2014-05-20,0.0031204245294736794
2014-05-21,-0.001683081399956457
2014-05-22,-0.0007534276930867038
2014-05-23,-0.003121577387549192
2014-05-27,0.0019206150492862002
2014-05-28,-0.002340432250203999
2014-05-29,-0.002986819190700519
2014-05-30,-0.001692903363719656
2014-06-02,-0.0003149682519515387
2014-06-03,0.001616684211946004
2014-06-04,-8.167543583048527e-05
2014-06-05,0.0007071301602546384
2014-06-06,-0.0009336677064387366
2014-06-09,0.002212238350827113
2014-06-10,-0.0005527366964113618
2014-06-11,0.0015618326847510842
2014-06-12,-0.001836071750258106
2014-06-13,-0.0009762502717765221
2014-06-16,-0.0016702993221257712
2014-06-17,-0.002214754364098625
2014-06-18,0.001849116302708608
2014-06-19,0.00013224170659714279
2014-06-20,0.0012594281470177122
2014-06-23,-0.0004950940631244845
2014-06-24,-0.0008889389832388394
2014-06-25,-0.001568337327916293
2014-06-26,-0.0017045001005325528
2014-06-27,0.004535099176873806
2014-06-30,-0.0001948118950727152
2014-07-01,0.00033620026566675047
2014-07-02,-0.0015084461011843366
2014-07-03,0.0007638305369295825
2014-07-07,0.0015653029499533156
2014-07-08,0.003065072390632728
2014-07-09,-0.0012619878587672888
2014-07-10,-0.002043209764850767
2014-07-11,-0.0012942403004271626
2014-07-14,-0.001840707735607301
2014-07-15,0.006882560300835602
2014-07-16,-0.0005771953620760267
2014-07-17,-0.006663916553658988
2014-07-18,0.001133344603904382
2014-07-21,-0.002196144544906834
2014-07-22,-0.001963164220143827
2014-07-23,-0.0002437481697554669
2014-07-24,-0.0009915149455684185
2014-07-25,0.003339888808856211
2014-07-28,-0.00032941779018453817
2014-07-29,0.001808545788248619
2014-07-30,0.0012241714703857438
2014-07-31,-0.0027460230119790993
2014-08-01,0.0032781028928643794
2014-08-04,-0.0030151330695681886
2014-08-05,-0.001014791460323763
2014-08-06,0.004420327131028208
2014-08-07,0.002422114073909968
2014-08-08,0.0027775516576608763
2014-08-11,0.0002829994610142542
2014-08-12,-0.0024796880141236856
2014-08-13,0.0002752713597480523
2014-08-14,0.001988352979093753
2014-08-15,-0.0013714166953146898
2014-08-18,-0.0007945962127059844
2014-08-19,-0.0029190415397176055
2014-08-20,0.001121683142982485
2014-08-21,-0.002781154179078568
2014-08-22,-0.00012967173802716815
2014-08-25,-0.0033465113820742337
2014-08-26,0.00248012148725158
2014-08-27,-0.00026855543123826604
2014-08-28,0.00033840803500864236
2014-08-29,0.00014896464120130746
2014-09-02,-0.0017529512662764655
2014-09-03,0.006528263502525842
2014-09-04,-0.00029958004899892745
2014-09-05,0.0014362743302453096
2014-09-08,-0.003530479975474468
2014-09-09,0.001100793414068046
2014-09-10,-0.0027246975549917807
2014-09-11,0.0008059785353655794
2014-09-12,-0.0017095860061256672
2014-09-15,0.0017994275849233475
2014-09-16,0.0012332270501886216
2014-09-17,-0.0005494604384917848
2014-09-18,0.000781089082241919
2014-09-19,-0.005132341503759483
2014-09-22,1.716611687913814e-05
2014-09-23,0.0009132270159800266
2014-09-24,-0.000529446422311747
2014-09-25,-0.0009250250725356193
2014-09-26,0.0016637311852399652
2014-09-29,0.00038652345316370735
2014-09-30,0.0020242121738141116
2014-10-01,0.0010940872549972968
2014-10-02,-0.00041313839100480716
2014-10-03,-0.003000350808070773
2014-10-06,0.0012560606949599568
2014-10-07,-0.0005110219032497848
2014-10-08,0.003285322260001671
2014-10-09,0.0008801283400106477
2014-10-10,-0.007125704365130564
2014-10-13,-0.005546186609562286
2014-10-14,-0.00014752358738586102
2014-10-15,-0.00488236654564467
2014-10-16,0.005498772533380855
2014-10-17,0.008970228104686194
2014-10-20,0.005464424515156126
2014-10-21,-0.00038316537247724136
2014-10-22,0.0011849458711223535
2014-10-23,0.0033383931958821376
2014-10-24,0.002166104328115493
2014-10-27,0.0014843677479688434
2014-10-28,-0.0015823508441053418
2014-10-29,-0.00048397908599381607
2014-10-30,0.001001147217319756
2014-10-31,0.0017318558360074838
2014-11-03,-0.002277867001966578
2014-11-04,0.001941660311131999
2014-11-05,0.00024565785557731595
2014-11-06,0.0011121474551960778
2014-11-07,-0.0032993316221037006
2014-11-10,-0.0013315980821653802
2014-11-11,-0.002193061750937769
2014-11-12,-0.005009509066901592
2014-11-13,-0.0034316746739840314
2014-11-14,-0.0018172231006674216
2014-11-17,0.000554320582619292
2014-11-18,-0.003587711995553417
2014-11-19,0.0019558418860614493
2014-11-20,-0.0054615845544000695
2014-11-21,0.0012920530296960905
2014-11-24,-0.004317730863610433
2014-11-25,-0.0011161034373616467
2014-11-26,-0.0031830974335718886
2014-11-28,-0.0024661389868190476
2014-12-01,0.0056231659195540695
2014-12-02,0.0029389614997666993
2014-12-03,7.235679286047731e-05
2014-12-04,-0.0003656476851149014
2014-12-05,-0.00036513335120390175
2014-12-08,-0.004943099981261533
2014-12-09,-0.00019337760775766914
2014-12-10,-0.0005457828157534024
2014-12-11,-0.0021944790811682696
2014-12-12,0.007766921129243553
2014-12-15,0.0022990832371516208
2014-12-16,-0.00029813702921910855
2014-12-17,0.0010697416489584236
2014-12-18,0.004879987420998778
2014-12-19,-0.0009516987404592754
2014-12-22,0.0008367730780073038
2014-12-23,0.0005528007876422843
2014-12-24,-0.000528150732169299
2014-12-26,-0.0011829036303160902
2014-12-29,-0.0035829796341759514
2014-12-30,0.0002239081939583422
2014-12-31,-0.0005892003511705859
2015-01-02,-0.0009027095599185956
2015-01-05,0.0023847859830610388
2015-01-06,0.0004565828852280079
2015-01-07,-0.002110721068581844
2015-01-08,0.0012727522566015903
2015-01-09,0.003528474964350787
2015-01-12,-0.0001549902210039183
2015-01-13,0.00031874375656392405
2015-01-14,-0.0003278301828846873
2015-01-15,-0.008818673013452311
2015-01-16,-0.003931304262429858
2015-01-20,-0.006891739961318919
2015-01-21,-0.0037924399328321
2015-01-22,-0.0034868521453026886
2015-01-23,0.002806675422140749
2015-01-26,0.0026293824413715066
2015-01-27,0.0016072610451108413
2015-01-28,0.00010709732181596276
2015-01-29,0.006731385475993822
2015-01-30,-0.00952114786960832
2015-02-02,0.006600713315714834
2015-02-03,0.002221702204488169
2015-02-04,0.0010491537466333042
2015-02-05,0.0012477172004438123
2015-02-06,0.000995185081429706
2015-02-09,0.0005827563855162546
2015-02-10,0.0008764370407782302
2015-02-11,-0.000353779990624054
2015-02-12,0.00639618758660797
2015-02-13,0.001172795368333355
2015-02-17,0.002967046014766949
2015-02-18,0.006303677774325136
2015-02-19,0.002421917907928937
2015-02-20,0.0007695337576157056
2015-02-23,0.002228878656698238
2015-02-24,-0.0023596134485952954
2015-02-25,-0.0022503831743866183
2015-02-26,-0.0013440334452990358
2015-02-27,0.0013777887791039738
2015-03-02,-0.0025787095313470764
2015-03-03,0.002354303737481758
2015-03-04,0.0025831019149231004
2015-03-05,0.0020012573350965367
2015-03-06,-7.128365579321615e-05
2015-03-09,-0.0002660898321281046
2015-03-10,-0.0009445907456665733
2015-03-11,-0.00037191458145463064
2015-03-12,-0.0008980815254391745
2015-03-13,0.000693492480351321
2015-03-16,0.0019904699535577917
2015-03-17,-0.004408067806650732
2015-03-18,0.0052214563912018576
2015-03-19,-0.003682088443789917
2015-03-20,0.001159205835283898
2015-03-23,0.003574921547568754
2015-03-24,-0.000559173192586655
2015-03-25,0.00450537199563873
2015-03-26,-0.00014084336107131486
2015-03-27,-0.0026501080270905516
2015-03-30,0.0015344213369064318
2015-03-31,0.0018739306070576177
2015-04-01,0.000924730397625329
2015-04-02,-9.456101807744009e-05
2015-04-06,-0.0018807762074225759
2015-04-07,-0.0015033559920375526
2015-04-08,0.003944033533744042
2015-04-09,0.0009662954288808266
2015-04-10,0.0012978103548408398
2015-04-13,0.0007431737913267042
2015-04-14,-0.0072205178801988444
2015-04-15,-0.005336174449216825
2015-04-16,0.0002781666037026566
2015-04-17,-0.0009744347565297317
2015-04-20,0.0019432008934389259
2015-04-21,0.0012474881797449881
2015-04-22,0.0010062699481642897
2015-04-23,-0.0002870024655110098
2015-04-24,-0.0008998400385077856
2015-04-27,0.001407817319321556
2015-04-28,-0.0037053452957367824
2015-04-29,-0.0028967812742333875
2015-04-30,0.003064483917778987
2015-05-01,0.000591284602912714
2015-05-04,0.0006529101993354572
2015-05-05,0.0005583826891277974
2015-05-06,-0.0018044313996779936
2015-05-07,0.000637543185267601
2015-05-08,-0.0012189743618504954
2015-05-11,0.0004907132221066849
2015-05-12,0.0012595602199279338
2015-05-13,0.0009997668213523765
2015-05-14,0.0003012369279347812
2015-05-15,0.0021695521131782636
2015-05-18,-0.0011524883709678397
2015-05-19,-0.001558493394508076
2015-05-20,0.0016192744611740113
2015-05-21,0.0021734213297627467
2015-05-22,0.0004126436146935354
2015-05-26,0.0006490183768058079
2015-05-27,0.002132353169602657
2015-05-28,0.0022053708259884633
2015-05-29,0.002143973064993741
2015-06-01,0.00035907682071209144
2015-06-02,0.0020637183579042097
2015-06-03,-0.0004496765668945876
2015-06-04,-0.0028453426247469797
2015-06-05,-0.005447935642159563
2015-06-08,-0.000764330526092832
2015-06-09,-0.002283165623608354
2015-06-10,0.0005210618022984783
2015-06-11,-0.0006477095462120374
2015-06-12,-0.003907310003420709
2015-06-15,0.003729155010001127
2015-06-16,0.00020736197097542407
2015-06-17,0.00497361528167591
2015-06-18,0.005292915303695539
2015-06-19,0.0007994697419398928
2015-06-22,-0.0021850385905504864
2015-06-23,-0.0017906460715489114
2015-06-24,0.0006929419542599862
2015-06-25,0.0013243799243250409
2015-06-26,-0.0030813836977257687
2015-06-29,0.0015554338511726195
2015-06-30,-0.0007210484826832164
2015-07-01,-0.0025446854651518702
2015-07-02,0.0027277852903928573
2015-07-06,-0.0022224481077837144
2015-07-07,-0.00026027257326017303
2015-07-08,0.0025376146349190575
2015-07-09,-0.0019240188402983177
2015-07-10,-0.0008393229824270931
2015-07-13,1.9569806306876344e-05
2015-07-14,-0.0016864765368794297
2015-07-15,0.0003797190276633181
2015-07-16,-0.0017293044373710314
2015-07-17,-0.0014275035838833077
2015-07-20,-0.006051523215125111
2015-07-21,0.0012610324624945516
2015-07-22,-0.0005946772922429193
2015-07-23,-0.0033750459057514093
2015-07-24,0.0022369770678686883
2015-07-27,0.0018025785048062758
2015-07-28,0.007369464348808982
2015-07-29,-0.003615602084274058
2015-07-30,-0.000457900610476529
2015-07-31,0.005212915384860571
2015-08-03,-0.0010554066691754985
2015-08-04,-0.0008007106171518555
2015-08-05,-1.3392866881670786e-05
2015-08-06,0.00338236646955388
2015-08-07,-0.000451032160791327
2015-08-10,0.0019781689206411386
2015-08-11,0.003391007407771188
2015-08-12,-0.0009113960214719097
2015-08-13,-0.0015000256633387109
2015-08-14,0.0018278803693227241
2015-08-17,0.0002457041200998162
2015-08-18,-0.005693824456358186
2015-08-19,-0.0017652743327149516
2015-08-20,-9.568054946403569e-05
2015-08-21,0.00038175006805004047
2015-08-24,-0.003447229447986112
2015-08-25,0.0019106099525178933
2015-08-26,0.0010643534174644977
2015-08-27,0.0018406176278274707
2015-08-28,0.0010223504021514781
2015-08-31,-0.0008344155629259571
2015-09-01,5.3998794346896833e-05
2015-09-02,-0.00020505987537658497
2015-09-03,-0.0005892553565074133
2015-09-04,0.0017803140850175532
2015-09-08,-0.0003162261082145267
2015-09-09,0.00011961410669754
2015-09-10,-0.0006332312549414018
2015-09-11,7.563262364234764e-06
2015-09-14,0.00040705088242030046
2015-09-15,0.00018898387936256303
2015-09-16,0.0011278640507083504
2015-09-17,-0.001863483430589972
2015-09-18,-0.0032084822670175508
2015-09-21,-0.002451488231829304
2015-09-22,-0.00556546078471875
2015-09-23,-0.0014454471857895195
2015-09-24,0.002088933008092517
2015-09-25,0.0053288272089920445
2015-09-28,0.0004748773218483763
2015-09-29,0.003735852377785713
2015-09-30,-0.00010919207632025405
2015-10-01,-0.004315501393105552
2015-10-02,-0.003884084173397227
2015-10-05,-0.0027311220960027126
2015-10-06,-0.010707264589553149
2015-10-07,-0.0036054266718637297
2015-10-08,-0.0027933892744413345
2015-10-09,0.0005842030072006741
2015-10-12,0.002457845778758893
2015-10-13,0.000532524551522194
2015-10-14,-0.0036744079923841117
2015-10-15,-0.0030790823486865145
2015-10-16,-0.00421106169858238
2015-10-19,0.0012123825705622037
2015-10-20,0.0011247824854363551
2015-10-21,-0.0008484817461724632
2015-10-22,-0.005881186250471385
2015-10-23,0.004950772086222699
2015-10-26,0.002958607188546998
2015-10-27,-0.0024243437994561365
2015-10-28,0.0010643076766434084
2015-10-29,-0.0029010578615465306
2015-10-30,0.0019893368005504315
2015-11-02,-0.0004964219532345803
2015-11-03,0.0018821004312398362
2015-11-04,-0.0019054900998161592
2015-11-05,-0.0038188380725836
2015-11-06,-0.0005514407113535965
2015-11-09,0.0007897526944323193
2015-11-10,-0.0012391826867461362
2015-11-11,-0.001130318141740239
2015-11-12,0.0007966403058210146
2015-11-13,-0.002326870746577809
2015-11-16,-0.001983656843568466
2015-11-17,0.0012495004975803007
2015-11-18,-0.004215670281354506
2015-11-19,0.0015604949878752373
2015-11-20,-0.002808976356558822
2015-11-23,-0.003005286302956452
2015-11-24,0.0044835654761719995
2015-11-25,-0.0007028264452816747
2015-11-27,0.00027696575348338414
2015-11-30,0.005320538496818154
2015-12-01,0.002274033851819863
2015-12-02,-0.003491860461616538
2015-12-03,0.00358490015589512
2015-12-04,0.0048946886794496896
2015-12-07,-0.0036973190338471748
2015-12-08,0.001340205296472838
2015-12-09,0.0042705096939265694
2015-12-10,-0.00040717600583217814
2015-12-11,-0.0018265236543758287
2015-12-14,-0.0005318776176332939
2015-12-15,0.001544708814821403
2015-12-16,0.0032383181724691275
2015-12-17,0.0010164471457541318
2015-12-18,0.00017007498585573565
2015-12-21,0.0008513818291808427
2015-12-22,-0.001032085380794143
2015-12-23,-0.002494812930413635
2015-12-24,0.0016489394363923358
2015-12-28,0.0009887882090298752
2015-12-29,0.0009060278345567807
2015-12-30,-0.0009261998937409427
2015-12-31,-0.0005608912884245367
2016-01-04,-0.0017785620484264636
2016-01-05,-0.004298849360070382
2016-01-06,0.008396453033049742
2016-01-07,-0.0027288729618950335
2016-01-08,-0.001162315721039509
2016-01-11,0.0002742152152618325
2016-01-12,0.002863084858390893
2016-01-13,-0.003753311388665665
2016-01-14,-0.001767213559537309
2016-01-15,-0.002609160293900388
2016-01-19,0.0019708286194198327
2016-01-20,0.0009937524072010356
2016-01-21,0.001249071789548246
2016-01-22,0.0024084043618288753
2016-01-25,0.0021523232186378043
2016-01-26,0.0014583333452724116
2016-01-27,0.0010245972246207405
2016-01-28,-0.0042192525501923836
2016-01-29,-0.00016114505954540248
2016-02-01,-0.0010609673773911768
2016-02-02,-0.001999942285370151
2016-02-03,0.0017935844361912333
2016-02-04,-0.014921808175476956
2016-02-05,-0.0033091861536365067
2016-02-08,-0.0008681580736506079
2016-02-09,0.005974025351493519
2016-02-10,0.0040439076604805585
2016-02-11,-0.004789510969279202
2016-02-12,-0.0012269873625216996
2016-02-16,-9.415633770284352e-05
2016-02-17,-0.0034508059785007964
2016-02-18,0.0007851309493244795
2016-02-19,-0.00030749865311636244
2016-02-22,-0.007923868806691211
2016-02-23,0.00619707282933079
2016-02-24,0.0007859426608974888
2016-02-25,0.002524161593724405
2016-02-26,-0.0052047828014869235
2016-02-29,-0.0042224560000722255
2016-03-01,-0.0003831955575912089
2016-03-02,0.00024840547721026007
2016-03-03,-0.006681459901247858
2016-03-04,-0.0024907679382828395
2016-03-07,-0.00705070165405544
2016-03-08,0.005975483800278137
2016-03-09,-0.003789325550847641
2016-03-10,-0.0022609527198378964
2016-03-11,-0.0007930763600289386
2016-03-14,0.0013477243986327978
2016-03-15,0.001203178135180831
2016-03-16,-0.004407386987458008
2016-03-17,-0.013315030748230925
2016-03-18,0.004447114069424854
2016-03-21,0.0015218337260328237
2016-03-22,-0.0013344725237540733
2016-03-23,0.004366449858072305
2016-03-24,-0.0026204119187723538
2016-03-28,0.0029614064510972904
2016-03-29,-0.006647374501989706
2016-03-30,0.0004991465724465096
2016-03-31,-0.0002924016996424758
2016-04-01,0.0017374603441963378
2016-04-04,-0.0003941725082270363
2016-04-05,-0.002106610865845634
2016-04-06,-0.001522375263247698
2016-04-07,-0.0003568010376813424
2016-04-08,0.0007356579774541061
2016-04-11,0.0008609367209948984
2016-04-12,0.0008811177467460207
2016-04-13,0.0004833500796799153
2016-04-14,-0.000996568410978162
2016-04-15,0.0006198592267606855
2016-04-18,0.0035479844114839304
2016-04-19,-0.0007595847560032462
2016-04-20,-0.001681497553846402
2016-04-21,-0.0032552366587447704
2016-04-22,-0.003283442578031829
2016-04-25,-0.000704652357467685
2016-04-26,-0.002897518078620927
2016-04-27,-0.004995370229661458
2016-04-28,-0.0009009136776869634
2016-04-29,0.00689676345804564
2016-05-02,0.002313251149979746
2016-05-03,-0.0017911379449958465
2016-05-04,0.0019697971418012484
2016-05-05,-0.002532351506039881
2016-05-06,0.0026234205140732055
2016-05-09,0.002573440930961614
2016-05-10,0.001181596541206272
2016-05-11,0.002473041529109033
2016-05-12,-0.0006196278980584831
2016-05-13,0.01340610509297586
2016-05-16,0.001705137897125739
2016-05-17,-0.0029946639411860035
2016-05-18,-0.0027402978255742032
2016-05-19,0.0019509992067736814
2016-05-20,-0.0039372702210963085
2016-05-23,0.0015502457852182047
2016-05-24,-0.000609994957270893
2016-05-25,0.0005335003403169021
2016-05-26,-0.001259099185848873
2016-05-27,-0.00024706881864839666
2016-05-31,-0.0004494049024174504
2016-06-01,-0.0006986448203703549
2016-06-02,0.0016116838788131777
2016-06-03,0.0039229386711725
2016-06-06,0.00047187193377125824
2016-06-07,0.0018252966233617948
2016-06-08,-0.0007366675209847645
2016-06-09,0.0006060780777534291
2016-06-10,0.0011045532135340133
2016-06-13,0.0034722473612222777
2016-06-14,0.0009663846037431996
2016-06-15,-0.002532497580940625
2016-06-16,-0.0016948534172014798
2016-06-17,0.010624188357037103
2016-06-20,0.0002142859616926322
2016-06-21,0.0004923726407791271
2016-06-22,-0.003461388340626848
2016-06-23,-0.002063100160974006
2016-06-24,-0.0067837814302799315
2016-06-27,-0.0008060720618405508
2016-06-28,0.0034668869070909668
2016-06-29,-0.001655372535388615
2016-06-30,-4.0113507788225314e-05
2016-07-01,-0.002111603094125504
2016-07-05,-0.0018364289234432103
2016-07-06,-0.0009224965517258669
2016-07-07,-0.0011588169683809792
2016-07-08,-0.0008669053371530366
2016-07-11,-0.00047426530154795433
2016-07-12,0.0013633385040984344
2016-07-13,-0.001840766732084806
2016-07-14,-0.0014580076271507292
2016-07-15,0.0007177786676484597
2016-07-18,0.00025101189827513525
2016-07-19,-0.0005670014805146447
2016-07-20,0.0033195394976280415
2016-07-21,0.0002291222041637533
2016-07-22,-0.002479510224947124
2016-07-25,-0.004209378923531711
2016-07-26,-0.0035275419150124806
2016-07-27,0.0005042942381756875
2016-07-28,0.004902475520665676
2016-07-29,-0.0008255821915064653
2016-08-01,-0.00045925860352664325
2016-08-02,-0.001917457790849493
2016-08-03,0.0005715520964431801
2016-08-04,-0.0018766578091038166
2016-08-05,-0.0017660635992166138
2016-08-08,-0.0008895981220992686
2016-08-09,0.0002266787023796665
2016-08-10,0.0026541178309965907
2016-08-11,0.00012219072974845968
2016-08-12,-0.003701784254048962
2016-08-15,-0.0007342321302473696
2016-08-16,-0.0016820760024013393
2016-08-17,0.002286367425318141
2016-08-18,-0.0018458867784268938
2016-08-19,0.000813345176993073
2016-08-22,-0.0006633165014026006
2016-08-23,0.0007939775437460431
2016-08-24,-0.0004630071255173013
2016-08-25,4.841961527196216e-05
2016-08-26,3.908534283995831e-05
2016-08-29,0.00035404525992471336
2016-08-30,-0.000606453506286299
2016-08-31,-0.0008775387356966084
2016-09-01,-6.149159196524158e-05
2016-09-02,0.0028680848870493453
2016-09-06,-0.002763944171115956
2016-09-07,0.0012410163374855295
2016-09-08,-0.004444763349979046
2016-09-09,-0.0017376268078949045
2016-09-12,0.000621507780155562
2016-09-13,-0.002908425049701235
2016-09-14,0.00015570443350568407
2016-09-15,0.0010810293668326854
2016-09-16,-0.001927297865741182
2016-09-19,-0.0005985661218069525
2016-09-20,0.00019672731093758785
2016-09-21,0.0020076526247713683
2016-09-22,0.0011000502182115937
2016-09-23,-0.0017422613431167715
2016-09-26,0.0009181488303427372
2016-09-27,-0.0014520500427162143
2016-09-28,-0.0015482768460055231
2016-09-29,-0.005581184647042511
2016-09-30,0.0009346041995498389
2016-10-03,-0.0010393911209232317
2016-10-04,0.0005455041259660459
2016-10-05,-0.004109464988308723
2016-10-06,0.0010229455225189978
2016-10-07,7.624649631441296e-05
2016-10-10,0.001158539401873439
2016-10-11,-0.0007649769245442102
2016-10-12,0.0017000633670633293
2016-10-13,-4.1349011534149056e-05
2016-10-14,0.0024567514380114458
2016-10-17,0.0005373804129477067
2016-10-18,-0.016166537150711417
2016-10-19,-0.00012742431671901224
2016-10-20,-0.00043822019698836146
2016-10-21,0.002363757534584328
2016-10-24,-0.0007746638110613187
2016-10-25,0.0015509073576971933
2016-10-26,-0.0018816224517636728
2016-10-27,-0.0009063477929088444
2016-10-28,0.001441078265111395
